title,summary,time,tag,link
国外留学生看优酷推荐插件Unblock-Youku,在运营新闻酸菜馆的过程中，我经常会碰到海外留学生QQ咨询我，希望能介绍在国外看优酷土豆的方法。在我有机会去国外验证这件事的时候，发现这是好事。 YouTube不能在大陆观看，这一点跟大陆国情有关。优酷不能在海外看，这一点跟版权保护有关。在网站发展初期，这类视频网站有各种各样的原罪，靠纵容用户、或者主动发布侵权内容来吸引点击量。现在它们成熟了，开始了洗白白的过程，而且考虑到公司上市的问题，对待版权非常严格了。 其实无论是视频、还是图书、音乐，都有一个授权范围地域的问题，在海外肯定是不行的。如果是UGC的内容，估计就可以在海外看。,07/07/2014,网络安全,https://since1989.org/security/unblock-youku-2.html
第132期：从《变形金刚4》看好莱坞电影没落,本期话题： 《变形金刚4：绝迹重生》在中国大陆热映，吸金能力强悍。这场电影时长超过两个小时，如果你中途睡了一觉，醒来都不会觉得情节有什么不连贯。大量中国演员跑龙套、大量中国产品广告生硬植入，引发了全民吐槽。 我们从好莱坞科幻电影主题选择，情节的设置，同类电影的对比，聊到了好莱坞电影产业在进化，“好莱坞”品牌和你我固有的概念理解也有所出入。 盘点《变形金刚4》那些中国面孔和广告植入； 《变形金刚4》与《超验骇客》、《遗落战境》的主题理解； 人工智能、图灵试验、可穿戴设备的未来； 电影是要讲逻辑还是讲价值观； 如果让丁丁做经典电影系列的编剧，故事情节会是怎样？ 一周点评：,06/07/2014 06/07/2014,新闻酸菜馆,https://since1989.org/security/unblock-youku-2.html
胶原蛋白是场商业骗局？,工作两三年后，我觉得手头攒些钱了，想给父母敬点孝心。买啥好呢？首先想到的是保健品。有一次我去上海一家进口商品超市挑货，被售货员忽悠各种胶原蛋白、大豆蛋白保健品。我的性格是不懂的东西先做功课再做决定，当时就没买。 今天看到知乎一篇帖子：胶原蛋白应该在饭前吃还是饭后吃？ 一个网友这么回答： 我可以负责并遗憾的告诉你，口服胶原蛋白和吃猪皮没有任何区别。外用胶原蛋白还不如用凡士林（矿物油）。 胶原蛋白溶解于胃酸，在胶原蛋白酶的作用下分解为多肽，胰酶进一步分解为小分子多肽和氨基酸。市场上除了胶原蛋白植入物和胶原蛋白相关医疗器械，其余医疗相关的胶原蛋白保健品都是骗人的。,05/07/2014,品牌,https://since1989.org/brand/protein.html
第131期：对话魔鬼约会师阮琦,本期节目嘉宾：《魔鬼约会学》作者 阮琦。这是一期非常实用的社交节目。在这期节目里你将听到： 如何向喜欢的人开口表白，而且不会唐突被拒绝 为什么科技的进步让人类交流的能力退步 为什么备胎让社会更和谐 同性恋为什么没有异性恋的沟通障碍 女生倒追男生有什么绝招 相亲时如何找到话题 ………… 这是一期“约会教程”，但我们思考的是人与人交流的方式。这个世界很大，你会遇到千千万万的人；这个世界也很小，能与你的生命产生交集的很少很少。不要错过，立刻幸福，最重要。,30/06/2014 30/06/2014,新闻酸菜馆,https://since1989.org/brand/protein.html
第130期：音乐剧《锦绣过云楼》主创故事,姑苏城藏书楼过云楼第三代主人顾麟士为了保护国宝古籍《锦绣万花谷》，在上世纪三十年代经历了风风雨雨。2012年，江苏凤凰集团以2.16亿人民币天价购得过云楼部分藏书。两年后，一部音乐剧《锦绣过云楼》再现了顾先生以书结缘、以命护书的感人故事。 音乐剧由陈蔚担任导演，中国民歌新星吕薇饰演女主角虞枕书，昆曲表演艺术家龚隐雷在剧中表演了《游园》片段。 新闻酸菜馆有幸采访到了本剧编曲，著名的音乐家上海音乐学院金复载教授，本剧创作者叶建成先生，一起品味跨越世纪的凄美爱情，感受中国文人的家国情怀，与艺术大师笔下的大美江南。,23/06/2014 23/06/2014,新闻酸菜馆,https://since1989.org/podcast/suzhou.html
第129期：伪球迷吐槽2014巴西世界杯,上一届世界杯的时候，酸菜馆还没开张，这一届世界杯，酸菜馆终于赶上了。但是丁丁和掌柜却不是球迷，并且请来坚决不看球的马老师，一起来聊世界杯。 伪球迷为什么看世界杯？世界杯为什么变成所有人的狂欢？巴西世界杯和咱中国人有啥关系？足球是变相取代战争吗？ 也许这是要被球迷们喷死的节目，我们已经准备好锅盖了！,16/06/2014 16/06/2014,新闻酸菜馆,https://since1989.org/podcast/suzhou.html
第128期：柏林奇趣见闻录,本期内容： 1 参观德国联邦议院，与官员Lars聊比特币、互联网内容收费问题 2 点评“今日头条”与传统媒体的争议案 3 方舟子点评google被封事件，被搜狐微博禁言48小时。 4 柏林街头好玩的啤酒车 5 德国人的残疾人设施 6 Swinger Club：德国人的海天盛宴,09/06/2014 16/06/2014,新闻酸菜馆,https://since1989.org/podcast/berlin-wall.html
digitalocean教程：你应该知道的10件事,DigitalOcean VPS性价比高，全球拥有多处机房，无须备案，非常适合守规矩的中国用户使用。digitalocean优惠码、digitalocean速度、digitalocean评测是网友关心的问题。以下整理了10个技巧，供读者参考。,06/06/2014,DigitalOcean,https://since1989.org/podcast/berlin-wall.html
digitalocean优惠码2014：赠送10美元,2014年6月5日，digitalocean在官方twitter账号宣布，为了感谢超过20万用户的支持，推出优惠码：10TOSHIP 免费充值10美元到账户里。有效期至2014年6月30日。,06/06/2014,DigitalOcean,https://since1989.org/digitalocean/10toship-promo-code-2014.html
拉起窗帘，打开电脑,我住在柏林市区的Spittelmarkt附近，这里晚上11点才天黑。白昼漫漫，无心睡眠的时候，我习惯脱掉紧身裤子，拿一包餐巾纸放在桌子边，然后悄悄拉上窗帘，打开电脑，尽情享受一个人的音乐时光。欧洲虽然空气好，但是一天在外溜达，眼镜上还是有灰尘，所以必须得用餐巾纸擦一擦，很烦呐。 这里版权保护很好，想听盗版音乐不容易。音乐网站spotify德国网站首页每一张照片，都有强烈的性暗示。我感觉是故意的。可能是设计师开得玩笑吧？或者是有意吸引用户的？,05/06/2014,微信,https://since1989.org/digitalocean/10toship-promo-code-2014.html
虚拟主机VPS区别：DigitalOcean优惠码,虚拟主机与VPS区别在哪？这里从几个角度解释下： 虚拟化技术 把一台独立服务器用虚拟化技术“切割”开，分配不同的硬件配置，然后分配给不同的普通用户使用，就是虚拟主机的基本思路。部分奸商为了节省成本，甚至把VPS做成虚拟主机卖，容易跑路，价格异常低，建议不要买。 VPS是指virtual private server，级别是在server水平上，拥有root权限。常见的虚拟化架构有OpenVZ、Xen和KVM。OpenVZ性能强大，但可以超售；Xen和KVM都是比较先进流行的技术。KVM是完全虚拟化，可自由安装任何操作系统。,05/06/2014,DigitalOcean,https://since1989.org/digitalocean/shared-hosting.html
柏林见闻录：裸体雕像的权利,是什么决定了城市里的居民的精神面貌、价值观、生活方式，对外态度？这次去柏林，我注意了一些这座城市的细节，只是零星的记录，与你分享。 每去一个城市，我喜欢与我熟悉的环境做比较。“存在即合理”这句话究竟对不对？前两次去德国，我分享了不少东西，就是努力想回答自己这个问题。城市是个庞大复杂的系统，一个机器，一个组织，一个公司，或者从技术角度说，城市是一个输入输出系统（IO）。,03/06/2014,摄影,https://since1989.org/digitalocean/shared-hosting.html
第127期：法医口述惊魂谋杀故事（下）,更重口味的在这里，你将听到： 怎样通过胃糜判断死亡时间？ 为什么提取精斑是世界难题？ 医学院的尸体都是哪里来的？ 如何提取和破坏某人的DNA？ 解读辛普森杀妻和南大碎尸案 对想当法医的同学的一些忠告…… 话说丁丁想找张配图，搜索了“法医”的关键词后都带来心理阴影，大家千万不要去试！,02/06/2014 16/06/2014,新闻酸菜馆,https://since1989.org/podcast/medicalexpert.html
第127期：法医口述惊魂谋杀故事（上）,提醒：本期节目重口味，请谨慎收听。 在你听说过的职业里，有哪个行当兼备了高科技，高压力，高社会责任，且无比重口味且充满恐怖色彩的？非法医莫属了！ 我们了解法医，都是从《法政先锋》、《神探狄仁杰》等影视剧里看到的，这期节目的嘉宾是一位真实的法医——小卢。（新浪微博：法医小卢） 他们似乎是医生，因为也要学够五年，与五脏六腑天天相见。但是他们只面对尸体。 他们似乎是警察，因为他们的判断与案件的定性密切相关。但是他们不能左右案件的走向，只负责破案过程中的一个环节。 在总长近两个小时的节目里，我们用声音构建起一个法医的工作和生活。有格外即视感的案件描述，也有这个职业背后的苦辣辛酸，责任与使命。 他们不是医生也不是警察，却同样值得尊敬。 好吧，其中的案件描述可能有些重口味，所以分成上下两期播出。今天播出上期，点击“阅读原文”即可收听。 另外，我们的第二批会员今天开放了！酸菜鱼可以通过微信的在线商店或者淘宝官方旗舰店进行购买，购买前一定记得先阅读会员Q&A哦！,01/06/2014 16/06/2014,新闻酸菜馆,https://since1989.org/podcast/medicalexpert.html
唐朝的文学青年怎么喝酒,夏天来了，气温渐高，心慌神迷。 每天乘地铁，背包里放着Kindle。我最近在读《酉阳杂俎》，里面提到一个物件，叫“碧筒杯”，淋漓尽致地展现了古代文艺青年是怎么玩浪漫的。 书中记载：在古代，大明湖的荷花盛开之际，一些官吏、文人，常到湖边避暑，他们把湖中的大莲叶割下来，盛上美酒，然后用簪子将莲叶 的中心部分刺开，使之与空心的荷茎相通。人们从荷茎的末端吸酒喝，那滋味，用《酉阳杂俎》作者段老爷子的话说，就是“酒味杂莲香，香冷胜于水”。这就是被唐宋文士传为美谈的“碧筒饮”。,28/05/2014,微信,https://since1989.org/wechat/drinks-2.html
第126期：罗永浩和他的锤子手机,本期话题： 罗永浩和他的锤子手机 工匠精神 产品层次论 一个箍桶的故事 点评罗振宇与申音终止合作事件 第二批会员招募计划,24/05/2014 31/05/2014,新闻酸菜馆,https://since1989.org/wechat/drinks-2.html
《酉阳杂俎》谈文人喝酒用的“碧筒杯”,手机贴膜的男人都有处女情结，手机贴膜的女人都没有安全感。 比特币深深吸引着我，国家意志没有能力摧毁它，只能证明它的坚挺。我现在提供两项服务：1 红宝石梯子支持比特币付款；2 我有实名认证的平台账号，可帮助买进比特币，保护那些注重隐私的朋友。 隔壁一间房竟然住进来四个女生，上午十点了还不出门上班，大半夜的穿着小短裤来回走动，我都没法专心背单词了！ 为了打击隔壁四姑娘人多势众的气势，我决定打开微信“查找附近的人”和“摇一摇”功能，然后把个人签名改成“免费上门修电脑”。 出门在外，少不了父母的牵挂，外面的世界诱惑多，有时为了生计，为了一个手提包，无知的少女就出卖了肉体灵魂。我决定今晚就修改路由器后台，限制网速，彻底杜绝隔壁四个女孩沦为视频聊天室主播的可能性。大家说限制到几Kb/秒好呢？,24/05/2014,微信,https://since1989.org/wechat/ppt.html
第125期：舌尖2怎么了？,本期节目，我们吐槽舌尖2。 从镜头造假，到内容跑题，舌尖2自从开播后，就遭受到洪水般的吐槽。是拍摄团队不行了？是资金不够了？显然不是，而是掺杂了太多与表现美食无关的目的。 一个普普通通的美食类纪实节目，为什么会被拍成《感动中国》？谁辜负了吃货们的期待？从央视到每一个观众，又是否对这个节目赋予了超过它本身能够承受的预期？ 让我们来聊聊舌尖2到底怎么了。,19/05/2014,新闻酸菜馆,https://since1989.org/wechat/ppt.html
如何看待《舌尖上的中国》造假事件,与其说，我们中国人走到哪里都怀着一颗中国心，不如说我们都保持着一个中国胃。《舌尖》一季大获成功，今年推出了《舌尖2》，视觉效果仍然很棒，只是第二季偏重借物抒情，美食少了，煽情的家常牵挂多了。 《舌尖2》导演说，这次邀请了国内一些科学专家小组来做解说顾问，节目里多了些食材烹饪的原理介绍。可是正所谓成也萧何败也萧何，一位较真的植物学博士在果壳网发文称，《脚步》一集不仅照搬《人类星球》纪录片，挖蜂蜜的视频还涉嫌造假。 这一发现提醒了热情的网友，随后有新的消息，《家常》故事涉嫌严重造假，拉琴的女孩租的是每月过万的房子，剧组给这个女孩太多个人时间，因为她竟然是当集导演自己经纪公司的艺人。也就是说，导演以公谋私了。,14/05/2014,微信,https://since1989.org/wechat/a-bite-of-china.html
第124期：一个抑郁症患者的自白,本期你将听到：一个抑郁症患者的自白 四个媒体人相继自杀，原因竟然全部是抑郁症？ 抑郁症有哪些症状？ 什么是男人的“大姨夫” 抵抗抑郁有哪些方式，效果如何？ 点评复旦大学联名信事件 推荐美国经典法庭剧《十二怒汉》,11/05/2014,新闻酸菜馆,https://since1989.org/wechat/a-bite-of-china.html
digitalocean机房搬家教程,digitalocean机房搬家非常简单，只需三步。 第一步，登录digitalocean后台，点击你要搬家的vps，找到Snapshots－take snapshot按钮，任意输入一个文件名字，你的vps会自动关机，系统执行镜像命令，保存成一个文件。,10/05/2014,DigitalOcean,https://since1989.org/digitalocean/snapshots.html
digitalocean新加坡机房故障频发,digitalocean新加坡机房让国内用户又爱又恨。爱得是digitalocean新加坡机房靠近大陆，能获得更好的速度体验，恨得是新加坡机房经常出现问题，digitalocean官方已经进行过多次维护。 我查了digitalocean官方blog，最近一个月就进行了至少2次公开维护。一次是在五月一号，digitalocean新加坡机房用户不能正常在后台进行添加droplets，重启、删除操作。 仅仅一周后，digitaloean新加坡机房再次出现问题，部分用户无法连接新加坡vps，digitalocean官方给出解释，上游ISP供应商出现线路故障。五月8日，问题已解决。,10/05/2014,DigitalOcean,https://since1989.org/digitalocean/snapshots.html
DigitalOcean新加坡机房评测,digitalocean新加坡机房怎么样？是国内站长非常期待的。美国digitalocean vps主机商提供的机房共有四个：纽约机房、SanFrancisco机房、阿姆斯特丹机房、digitalocean新加坡机房。由于美国机房距离中国大陆位置较远，机房ping值一般在200－300ms之间，100M共享带宽。 地理位置上，香港机房对大陆访问速度最好，但香港带宽非常珍贵，10M都比较罕见了，完全没有vps性价比。另一个地理位置占优势的就是digitalocean新加坡机房。 DigitalOcean新加坡机房的表现很有趣，初次接触digitalocean的用户会有误会，其实是这样的： 在2014年，DigitalOcean宣布新加坡机房成立，大家很兴奋，但试用新加坡机房vps表现异常差！Ping值居高不下，丢包率非常高！这是为什么呢？因为老牌新加坡机房供应商有oneasiahost，专门针对大陆做过线路优化。digitalocean没有做相应优化，最初走的是香港PCCW、台湾线路，甚至访问新加坡被traceroute到了北美或欧洲，绕地球一大圈。,10/05/2014,DigitalOcean,https://since1989.org/digitalocean/singapore-datacenter-review.html
拿什么拯救中国女人的身体,我小时候喜欢看杂书，可能这是唯一保持到现在的癖好，比保持贞操还要难。在某次考试中，我向小伙伴展示了不羁世俗的友谊，把试卷给他抄。考完后他感动得哭天喊地，第二天郑重地递给我一本书，书名现在死活无法想起了，大概是《搜神记》一类的书，讲的是魏晋志怪故事。小伙伴的老爸是某乡镇小学图书室管理员，典型的监守自盗借花献掌柜。 书里有个故事，我倒是印象深刻。遥远的西南异域有座山，山里住着一种拇指长度的人种。好事的中原人捉来了一对男女，在家里盖了一座小屋给两人住，天长日久，倒也相安无事。有一天夜里，中原汉人睡不着觉，偷偷在屋顶抠出一个洞偷窥里面，这下糟糕了，两人正在行夫妻之事，羞愧难当，当场自杀了。 不知道几千年前的古人是什么写作想法，但这个故事让我第一次意识到“羞耻”这个词。哦，男女的事，是一定要偷偷摸摸进行的，不像现在海天聚众Party那么爽。几年后读到王小波的杂文，有一篇讲个人自由，特别提到有一条是在家爱爱不被陌生人破门打扰的权利。现在觉得很可悲，二十多年过去了，破门而入算是态度友好的，不友好的直接把房子都给你拆了。,07/05/2014,微信,https://since1989.org/digitalocean/singapore-datacenter-review.html
了不起的张曼玉,我没有去看今年的上海草莓音乐节。听说今年特别有意思，因为张曼玉来了。是的，演电影的那个张曼玉来唱歌了。论拼人气，就算宋冬野唱出来“爱上一匹野马，可那匹野马没有菊花”，也没有张曼玉的拉票能力高。 如果按照中华传统美德尊敬长辈的话，89年的我见到张曼玉应该两手并直，低头15度恭敬地叫一声“张阿姨好”。老实说，我没怎么看过张曼玉拍的电影，因为年代的关系，她这一批香港电影老前辈在我心里的形象，就好像是“中华老字号”十三香。口碑好不好？当然好。年轻人还爱用吗？我不太清楚。影视娱乐本来就是喜新厌旧的东西，观众的眼睛刁，嘴巴毒，这是没有办法的事。,05/05/2014,人物,https://since1989.org/places/shanghai-strawberry-music-festival.html
第123期：朋友圈上的蛋糕侠侣,看着舌尖II，这期我们也来聊聊美食。 有这样一对年轻的夫妻，他们一个是英语教师，一个是室内设计师，两个人衣食无忧地生活在中国最美的城市之一：桂林。有一天，妻子买了一个烤箱，却无意中改变了他们的命运。 他们只在微信的朋友圈上卖蛋糕，老婆烘焙，老公送货，却创造了一个小小的传奇故事。这是互联网营销的成功案例？这是可以效仿的商业模式？这是O2O的发展趋势？ 在这期节目里，你会知道他们成功的秘密。,04/05/2014,新闻酸菜馆,https://since1989.org/places/shanghai-strawberry-music-festival.html
佛经的力量,你大声叫一条狗的时候，它知道自己是一条“狗”吗？但是你用一个词汇，多次与它交流后，你就间接拥有了俘获它心智的力量。你叫它，它会回头，会有反应。生理学家解释说，这是条件反射原理。 可是词语的可怕之处在于，它把无形的东西具象化，久而久之，无形的东西会被你俘虏。我在坐公交车的时候，突然想到这一点，然后恍然间明白很多过去不懂的东西。,28/04/2014 28/04/2014,知识笔记,https://since1989.org/note/buddhism.html
视频达人秀如何赚屌丝的钱,本周一，我去张江高科技园的一家互联网公司，叫做上海酷星网络科技有限公司。这家公司的产品是一款视频达人秀app，获得用户的渠道是与较大的互联网公司合作代运营，比如QQ空间，间接获取合作方的庞大用户。也就是所谓的B2B2C模式。,28/04/2014,品牌,https://since1989.org/note/buddhism.html
第122期：戒毒主任,网上盛传国内出现新兴毒品“阿拉伯茶”、“跳跳糖”，究竟是真是假？为什么戒毒成功率不到10%？戒毒人员复吸的原因是什么？为什么说毒品买卖是暴利行业？冰毒、海洛因的成本大概多少？歌手李代沫容留他人吸毒，为什么构成严重的犯罪行为？ 本期我们邀请到杭州某戒毒所工作人员，为你揭开毒品的惊人真相。,26/04/2014,新闻酸菜馆,https://since1989.org/podcast/drug.html
重大升级！Linode vps 2G内存2CPU每月3TB流量48G固态硬盘,我很久没有写linode文章了，今天登录Linode官方网站，大吃一惊！财大气粗的Linode竟然全面升级了vps产品，原来1GB内存用户免费升级到2GB！2GB升级到4GB！ 硬盘容量全部翻倍，并且全面使用SSD固态硬盘，读写性能惊人。 Linode的作风是，别家三天两头小花样，Linode没有动作。一旦发布新闻，就是特大福利。vps市场竞争太激烈了，老牌linode不升级恐怕要被用户抛弃的。,24/04/2014,Linode,https://since1989.org/podcast/drug.html
digitalocean优惠码送10美元：DEPLOY2DO,digitalocean是非常抢手的美国vps，价格便宜，速度快，配置高，支持paypal和信用卡付款。2014年初，digitalocean有三个公开优惠码：2014SSD、SSDPOWER、SSDBOX10,24/04/2014 24/04/2014,DigitalOcean,https://since1989.org/digitalocean/deploy2do.html
为什么我在节目里不说“文革”,新闻酸菜馆有位听众Nic.Law在会员专区发帖问，为什么我在节目里不敢说“文革”这个词？我觉得很委屈，因为她以为我还有不敢的事（咳……）,24/04/2014,播客,https://since1989.org/digitalocean/deploy2do.html
番外篇：来北京就看Q大道,听新闻就上酸菜馆，来北京就看Q大道！ 北京专场Q大道与上海版本有什么不同？据说完全变样了哦！上海演出被禁播的重口味歌曲，北京场终于正式亮相了哦！ 我们采访了三位主要演员，听姑娘和小伙子们如何排练“做爱就要大点声”！北京的观众将会听到哪些本土化的桥段？哪些神秘嘉宾将会友情参演Q大道？ 最重要的是，新闻酸菜馆听众如何抢到内部打折门票？会员朋友们怎么拿到免费的VIP赠票？ 热辣歌曲首次发布，就在新闻酸菜馆！,22/04/2014 24/04/2014,新闻酸菜馆,https://since1989.org/podcast/avenue-q.html
国产脱口秀的天花板,我很喜欢看脱口秀节目，好的脱口秀内容上有趣搞笑，常常说出观众心里潜藏的话，表演者带动现场情绪一起high，一个梗能让人回味良久。 脱口秀节目追得多了，我就禁不住琢磨节目之间的区别来。尤其是大陆和美国的脱口秀，比较起来非常痛苦，因为落差太高。 大学时候，我最早接触的脱口秀是the daily show，初次体验太爽了，尼玛一个公众节目怎么可以这么不正经！每个星期刷他们的官网，60Kb的龟速电信宽带要等很久。他们敢调侃任何人，国家总统、当红电影明星、议员，各种损招喷子。,21/04/2014 21/04/2014,播客,https://since1989.org/podcast/avenue-q.html
第121期：旅行的意义,又到了大好春光的时候，这期我们终于抛开boring的科技话题，一起来聊聊旅行。 节目里，我们请来了肉肉和程同学这两位旅行达人，讨论旅行的意义。 为什么要去旅行？旅行能改变我们什么？ 什么是穷游？旅行又要做哪些准备？ 什么地方最值得去？ 总之，听完这期节目，你要想做的事就是——出发！,21/04/2014,新闻酸菜馆,https://since1989.org/podcast/travel.html
海淘省钱技巧：让朋友圈代购滚蛋吧,微信朋友圈代购广告泛滥，你永远不知道下一位做代购的朋友会是谁。做代购也就罢了，关键是有些人卖的是假货，我看着就不爽了。本着自己动手，丰衣足食的精神，我建议各位自己去海淘，绝对放心，也不麻烦。 我在上一篇文章谈到了美国Abe’s of Maine黑店宰客的故事，提醒大家的是，美国在线购物也是有很多陷阱的，碰到问题多用google，相信你的问题别人也碰到过。,18/04/2014 20/04/2014,Paypal,https://since1989.org/podcast/travel.html
我使用iPhone遇到的bug记录,我是开源软件的追随者，但我用iPhone，原因很简单，iPhone的用户体验好。手机做得好，不代表没有改善的空间。iPhone系统的ROM越来越大，这点很讨厌，海量的代码背后，总有一些让人崩溃的地方。我遇到过几处。 第一次是用podcasts应用，我在safari浏览器点开任何RSS地址，都会自动跳转到podcasts应用，然后就是空白。人家就是普通的RSS，不是播客源，当然显示空白了。也许苹果的工程师不是播客迷？后来我把bug告诉了苹果中国公司的倔牛，他反映给总公司了。 第二次还是podcasts，如果你电脑的iTunes订阅密码保护的节目，那么恭喜你，你的iPhone同步会遇到困难，同步后，Podcasts打开会出现排版错乱，已同步的节目只能通过iPhone搜索功能找到。奇葩的是，你睡一觉后，iPhone就恢复正常了，感觉跟磕药似的。,18/04/2014,Mac,https://since1989.org/mac/iphone-bug.html
参加WeMedia自媒体联盟年会感受,2014年4月12号，我代表“新闻酸菜馆”参加北京WeMedia自媒体联盟内部年会，地点在北京市密云县。选这个地方挺有趣，三表在他的年会开场脱口秀里介绍，密云是当年陈胜吴广被发配的地方，象征意味不言而喻。 到场的一百多号自媒体人，阵营可谓强大，小伙伴们每个人的脸上都是激昂的自信与按捺不住的倾吐欲。,16/04/2014 04/05/2019,微信,https://since1989.org/mac/iphone-bug.html
第120期：可怕的“心脏滴血”漏洞,支付宝、各大邮箱、银行系统案例机制被攻陷？如此重量级的互联网事件，在本周爆发了。什么是“心脏滴血”漏洞？为什么互联网金融机构大面积中枪？做为普通消费者，我的银行账户、私人邮箱还安全吗？如何保护个人财产不受黑客侵犯？ 本期话题：为什么“心脏滴血”漏洞影响了你,13/04/2014,新闻酸菜馆,https://since1989.org/podcast/openssl-heartbleed.html
跟“朴素心理学”主播上海聚餐,今天中午，我们与马老师、Happy哥，远道而来的“朴素心理学”两位主播在上海大吃了一顿，非常开心，聊了心理学的一点东西，席间重点吐槽了优酷上某位大伽的节目。马老师分享了他为韩寒工作室拍微电影的事。 下午到虹口区一个公司看了样品，为新闻酸菜馆新款产品做准备。我们挑了价格最贵的原材料，供应商是intel，秒杀淘宝同系列产品。我当场掏钱买了一个，回家很爽的虐待极限测试中。 以上是近期情况汇报给大家。 我们每个人都有选择和决定自己生活的权利。话说，谁是你见过最单纯善良的人？,07/04/2014,播客,https://since1989.org/podcast/openssl-heartbleed.html
我为什么不去全家便利店购物,今天在虹桥火车站内买鲜牛奶，快客便利店里的价格是8.5块，旁边全家便利店要11块整。我用微信扫一扫二维码，参考市场价是6.3块。 有朋友告诉我，全家便利店的东西比别家贵许多，我没在意。考虑到便利店卖得基本是便宜食品，贵一点也没有多少感觉。现在发现，还真是贵出不少呢！ 全家是拿钱砸出来的品牌，估计广告投入做得太多了，要在产品价格上补回来吧。,07/04/2014,品牌,https://since1989.org/brand/family-mart.html
第119期：虚拟运营商和娱乐宝,最近掀起一场轰轰烈烈的炮打三大运营商司令部的全民运动，源于移动流量套餐月底“清零”涉嫌霸王条款。另外一条新闻则更刺激了人们的视觉神经： 【中移动香港套餐走红 被称逆天】近日，中国移动在香港68港元(约54元人民币)套餐走红：1700分钟通话，10000条短信，上网流量不限。而中移动内地58元3G套餐：350分钟，10MB流量，短信则单独收费。面对如此大差距，有内地用户质疑，难道我们的生活水平比香港高100倍？由此，微博的热门话题出现了“移动滚出中国”的字样。 But，这些都是老梗，怎么又拿出来摆上桌当新菜吃？ 真正的背景是，虚拟运营商来了！有了他们，什么流量转下月啊，免月租啊，手机费有利息啊……通通“天空飘来五个字，那都不是事儿！” 什么是虚拟运营商？有哪些特色？和老三大有啥关系？节目里将一一道来。 还要提到的是马云的娱乐宝，敢想敢玩是马云的特色，重要的是——一直有人愿意陪他玩。娱乐宝值不值得买？节目里也唠了不少。 欢迎收听，节日愉快！,07/04/2014,新闻酸菜馆,https://since1989.org/brand/family-mart.html
teamviewer解决Mac无法QQ远程协助,我碰到Mac用户很头疼，因为Windows用户可以QQ远程协助，排查问题。但Mac版QQ不能远程协助，只怪苹果电脑的安全机制太优秀。后来突然意识到，TeamViewer可以解决远程协助的问题啊！ 所以现在碰到Mac用户无法使用红宝石，我只能要求对方先安装teamviewer，然后我远程连接对方Mac操作了。,05/04/2014,网络安全,https://since1989.org/security/teamviewer-mac-qq.html
柳比歇夫时间管理法,我有一个习惯，最近要做什么事，我会随手记在iPhone笔记里，做完一条， 就删掉一条。在我看来，时间管理是一种很重要的技能，其实你不必花钱买买那些花哨的GTD时间管理软件，关键是要有毅力，不拖延。 我很崇拜苏联一位昆虫学家，叫柳比歇夫，他对时间非常敏感，到了变态的地步，他跟朋友聊天，不用看手表，就能知道已经聊了多久。时间是很抽象的东西，他好像能看得见摸得着。后人根据他的经历，专门写过一本书介绍，叫《奇特的一生》。 有几次，我尝试关掉灯，房间里漆黑一片，我闭眼，过一会睁开眼，推测时间过了多久，但效果很差，基本上我就睡着了。 后来我常去南京西路的感智盲人推拿会所。盲人对时间的感觉确实好，但他们是怎么就培养起对时间的感觉了呢？在心里划出一个表盘来？然后默默地数着秒针？ 如果说长期的职业习惯，培养了他们的时间意识，能听到时间在流动，我特好奇的是，为什么我们接受十多年的教育，上过几千堂课，岂不是应该对45分钟这个时间单位有很强的概念？但似乎没有这个感觉吧。,05/04/2014,人物,https://since1989.org/security/teamviewer-mac-qq.html
我为什么用七牛云存储加速WordPress网站,七牛CDN质量很好，速度快，开发者工具丰富。有人分享了一种方法，使用七牛云存储免费加速自己的wordpress站点。我试用了一段时间，综合利弊后，决定使用。 免费注册七牛账号后，后台有个网站一键加速的选项。使用起来非常简单：wordpress后台安装CDN插件，不少wordpress缓存压缩插件内置了CDN功能，比如wp-total-cache和wp-supercache，你只要填写七牛账号信息，就能加速了。 七牛会把你网站上的静态文件都复制过去，网站图片链接将替换成七牛上的静态地址，针对图片较多的网站，此种方式加速效果明显。 为什么我决定坚持使用七牛加速呢？考虑几点：,04/04/2014 01/02/2016,Wordpress,https://since1989.org/wordpress/qiniu-cdn.html
DNS Jumper：快速切换DNS服务器,国内使用运营商默认dns有些严重的安全问题：不稳定、域名劫持、DNS污染、垃圾广告。你投诉无门，ISP根本不鸟你。许多著名的第三方DNS服务器，比如google public dns（8.8.8.8和8.8.4.4）、opendns、comodo dns、中华电信DNS，各有优缺点。优点是没有污染，解析权威，缺点是速度不尽人意，偶尔会把网址解析到国外去，总之不够接地气。,03/04/2014 03/04/2014,网络安全,https://since1989.org/wordpress/qiniu-cdn.html
新媒体品牌推荐：新闻酸菜馆,从2011年创办起，经历了三年多的耕耘，在“新媒体”、“自媒体”概念还没有炒作之前，来自上海的创业团队，王掌柜与丁丁，从零起步创立“新闻酸菜馆”新媒体品牌，可以说是国内“自媒体”营销的成功案例。 品牌价值 “听新闻就上酸菜馆”，是新闻酸菜馆一直强调的口号。移动互联网风起云涌，新的应用，新的智能设备，新的玩法层出不穷，但获取新闻资讯的消费者需求是刚性的，如何发挥原创内容的优势，让用户知道你是谁？,03/04/2014,微信,https://since1989.org/wechat/new-media.html
